is_buyer,varietal,offer_id,product_title,producing_winery_winedirect_upc,product_winery_name,product_region_name,varietalcategory_name,title,varietal_list,importer_name,product_style_name,label_classification,utm_ft_keywords,unit_price_incl_tax,utm_lt_campaign_token
cabs,Cabernet Sauvignon,20001644_2018-06-05,2015 Wildberry Estate Reserve Cabernet Sauvignon Margaret River ,20001644-WBE,Wildberry Estate,Australia > Margaret River,Cabernet Sauvignon,2015 Wildberry Estate Reserve Cabernet Sauvignon Margaret River ,Cabernet Sauvignon,Southern Starz,Red Wine,Import,b8e2229c2cb93e2f839cedf404016b19,28.0,20001089_newbrand
cabs,Cabernet Sauvignon,20000903_2018-11-08,2015 Karo-Kann Private Reserve Cabernet Sauvignon,20000903-KCB,Karo-Kann,United States > California > Napa Valley,Cabernet Sauvignon,2015 Karo-Kann Private Reserve Cabernet Sauvignon,"Cabernet Franc,Cabernet Sauvignon,Malbec,Merlot,Petit Verdot,Petite Sirah",,Red Wine,Private Label,,43.69,evocalize
cabs,Cabernet Sauvignon,20001549_2018-04-04,2015 Delightful & Strange Proprietary Red Wine Napa Valley,20001549-KCB,Delightful and Strange,United States > California > Napa Valley,Red Blend,2015 Delightful and Strange Red Blend,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,luigi einaudi dolcetto,29.99,G_WineAccess_3P_SEARCH-Wines_IJKL
cabs,Cabernet Sauvignon,20001677_2018-08-25,2016 Delightful and Strange Proprietary Red Wine Napa Valley,20001677-KCB,Delightful and Strange,United States > California > Napa Valley,Red Blend,2016 Delightful and Strange Red Blend ,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,32.09,
cabs,Cabernet Sauvignon,20002028_2018-11-03,2015 On Q Wines Cadence Cabernet Sauvignon Coombsville,20002028-ONQ,On Q Wines,United States > California > Napa Valley,Cabernet Sauvignon,2015 On Q Wines Cadence Cabernet Sauvignon Coombsville,Cabernet Sauvignon,,Red Wine,Domestic,,69.99,
cabs,Cabernet Sauvignon,20000740_2018-02-09,2014 Teeter Totter Cabernet Sauvignon Napa Valley,20000740-TTW,Fait Main,United States > California > Napa Valley,Cabernet Sauvignon,2014 Teeter Totter Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,,55.0,
cabs,Cabernet Sauvignon,20001765_2018-08-02,2011 Finca Tobella Sellecio Especial Priorat,20001765-FIT,Finca Tobella,Spain,Spanish Red Blend,2011 Finca Tobella Sellecio Especial Priorat,"Cabernet Sauvignon,Carignan,Grenache",Whole Wine Trade,Red Wine,Import,avi@universalarquati.com,43.79,20000760
cabs,Cabernet Sauvignon,11748411_2018-06-03,2014 Chateau des Fougeres Clos Montesquieu Graves Bordeaux,11748411-CDF,Chateau des Fougeres Clos Montesquieu,France > Bordeaux,Bordeaux Left Bank,2014 Chateau des Fougeres Clos Montesquieu Graves Bordeaux,"Cabernet Sauvignon,Merlot",Twins America,Red Wine,Import,,31.8,
cabs,Cabernet Sauvignon,20001549_2018-09-22,2015 Delightful & Strange Proprietary Red Wine Napa Valley,20001549-KCB,Delightful and Strange,United States > California > Napa Valley,Red Blend,2015 Delightful & Strange Proprietary Red Wine Napa Valley,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,34.91,
cabs,Cabernet Sauvignon,20001457_2018-02-10,2012 Hesperian Anatomy No.1 Cabernet Sauvignon Napa Valley,20001457-HES,Hesperian,United States > California > Napa Valley,Cabernet Sauvignon,2012 Hesperian Anatomy No.1 Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Pacific Wine Group,Red Wine,Domestic,,21.19,
cabs,Cabernet Sauvignon,20000924_2018-01-28,2015 Chad Cabernet Sauvignon Napa Valley,20000924-KCB,Chad,United States > California > Napa Valley,Cabernet Sauvignon,2015 Chad Cabernet Sauvignon Napa Valley,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,30.47,Site-wide Overlay
cabs,Cabernet Sauvignon,20001362_2018-08-06,2015 Purlieu Le Pich Cabernet Sauvignon Napa Valley,20001362-PUR,Purlieu,United States > California > Napa Valley,Cabernet Sauvignon,2015 Purlieu Le Pich Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Scale Wine Group,Red Wine,Domestic,,49.99,
cabs,Cabernet Sauvignon,20001548_2018-08-16,2015 Pompier Cabernet Sauvignon Napa Valley,20001548-KCB,Pompier,United States > California > Napa Valley,Cabernet Sauvignon,2015 Pompier Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,2c8add8725363df6b58a69da51123a7d,38.14,20000933_newbrand
cabs,Cabernet Sauvignon,20000740_2018-02-09,2014 Teeter Totter Cabernet Sauvignon Napa Valley,20000740-TTW,Fait Main,United States > California > Napa Valley,Cabernet Sauvignon,2014 Teeter Totter Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,54fbaee78ff23ef5a065b7e35a18a780,58.71,08242017_LA_Lapsed_EC
cabs,Cabernet Sauvignon,20001248_2018-08-22,2016 Baracchi O'lillo Toscana IGT,20001248-BAR,Baracchi,Italy > Tuscany > Toscana IGT,Super Tuscan,2016 Baracchi O'lillo Toscana IGT,"Cabernet Sauvignon,Merlot,Sangiovese,Syrah",Curious Cork,Red Wine,Import,,19.56,
cabs,Cabernet Sauvignon,20000763_2018-02-09,"2013 Hall Napa Valley Cabernet Sauvignon Coeur"" """,20000763-HAL,Hall Napa Valley,United States > California > Napa Valley > Rutherford,Cabernet Sauvignon,"2013 Hall Napa Valley Coeur"" Cabernet Sauvignon""",Cabernet Sauvignon,Young's Market,Red Wine,Domestic,,70.0,
cabs,Cabernet Sauvignon,20001644_2018-06-05,2015 Wildberry Estate Reserve Cabernet Sauvignon Margaret River ,20001644-WBE,Wildberry Estate,Australia > Margaret River,Cabernet Sauvignon,2015 Wildberry Estate Reserve Cabernet Sauvignon Margaret River ,Cabernet Sauvignon,Southern Starz,Red Wine,Import,,27.56,
cabs,Cabernet Sauvignon,20000906_2018-06-09,2015 Chad Private Reserve Cabernet Sauvignon,20000906-KCB,Chad,United States > California > Napa Valley,Cabernet Sauvignon,2015 Chad Private Reserve Cabernet Sauvignon,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,36.45,
cabs,Cabernet Sauvignon,20000313_2018-02-09,2014 Karo-Kann Stags Leap Cabernet Sauvignon,20000313-KCB,Karo-Kann,United States > California > Napa Valley > Stags Leap District,Cabernet Sauvignon,2014 Karo-Kann Stags Leap Cabernet Sauvignon,Cabernet Sauvignon,,Red Wine,Private Label,,32.0,
cabs,Cabernet Sauvignon,20000906_2018-03-17,2015 Chad Private Reserve Cabernet Sauvignon,20000906-KCB,Chad,United States > California > Napa Valley,Cabernet Sauvignon,2015 Chad Private Reserve Cabernet Sauvignon,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,33.99,
cabs,Cabernet Sauvignon,11850704_2018-07-09,2014 Stone the Crows Fallen Feather Cabernet Sauvignon Three Twins Vineyard Napa Valley,11850704-STC,Stone the Crows,United States > California,Cabernet Sauvignon,2014 Stone the Crows Fallen Feather Cabernet Sauvignon Three Twins Vineyard Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,,79.0,
cabs,Cabernet Sauvignon,20001549_2018-04-04,2015 Delightful & Strange Proprietary Red Wine Napa Valley,20001549-KCB,Delightful and Strange,United States > California > Napa Valley,Red Blend,2015 Delightful and Strange Red Blend,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,#NAME?,32.46,G_WineAccess_3P_Producers_Tier3
cabs,Cabernet Sauvignon,20001337_2017-12-16,2015 Anderson's Conn Valley Vineyards Cabernet Sauvignon Napa Valley,20001337-AVV,Anderson's Conn Valley Vineyards,United States > California > Napa Valley,Cabernet Sauvignon,2015 Anderson's Conn Valley Vineyards Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,,42.5,
cabs,Cabernet Sauvignon,20000904_2018-02-23,2015 Chad Cabernet Sauvignon Reserve Napa Valley,20000904-KCB,Chad,United States > California > Napa Valley,Cabernet Sauvignon,2015 Chad Cabernet Sauvignon Reserve Napa Valley,"Cabernet Franc,Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,32.65,
cabs,Cabernet Sauvignon,20000924_2018-04-08,2015 Chad Cabernet Sauvignon Napa Valley,20000924-KCB,Chad,United States > California > Napa Valley,Cabernet Sauvignon,2015 Chad Cabernet Sauvignon Napa Valley,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,28.07,NEW - Refer-a-friend Landing Page - variant 2
cabs,Cabernet Sauvignon,20001487_2018-02-21,2016 Round Pond Estate Kith and Kin Cabernet Sauvignon Napa Valley,20001487-RPE,Round Pond Estate,United States > California > Napa Valley,Cabernet Sauvignon,2016 Round Pond Estate Kith and Kin Cabernet Sauvignon Napa Valley,"Cabernet Sauvignon,Malbec,Merlot,Petit Verdot",,Red Wine,Domestic,,37.79,
cabs,Cabernet Sauvignon,20001369_2018-02-15,2012 Tenuta dell'Ornellaia Ornellaia DOC Bolgheri Superiore (1.5 L),20001369-TNO,Ornellaia,Italy > Tuscany > Bolgheri DOC,Bordeaux Red Blend,2012 Tenuta dell'Ornellaia Ornellaia DOC Bolgheri Superiore (1.5 L),"Cabernet Franc,Cabernet Sauvignon,Merlot,Petit Verdot",Vintus,Red Wine,Import,,399.99,
cabs,Cabernet Sauvignon,20002028_2018-11-03,2015 On Q Wines Cadence Cabernet Sauvignon Coombsville,20002028-ONQ,On Q Wines,United States > California > Napa Valley,Cabernet Sauvignon,2015 On Q Wines Cadence Cabernet Sauvignon Coombsville,Cabernet Sauvignon,,Red Wine,Domestic,#NAME?,65.69,Google_Search_Beta_Wines
cabs,Cabernet Sauvignon,20000271_2018-02-09,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,20000271-KCB,Nichols,United States > California > Napa Valley > Rutherford,Cabernet Sauvignon,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,chateau roylland,34.96,Y_Search_Beta_Wines_France_Bordeaux
cabs,Cabernet Sauvignon,20001549_2018-04-04,2015 Delightful & Strange Proprietary Red Wine Napa Valley,20001549-KCB,Delightful and Strange,United States > California > Napa Valley,Red Blend,2015 Delightful and Strange Red Blend,"Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,31.79,
cabs,Cabernet Sauvignon,20000268_2018-04-17,2014 Nichols Cabernet Sauvignon Stags Leap District Napa Valley,20000268-KCB,Nichols,United States > California > Napa Valley > Stags Leap District,Cabernet Sauvignon,2014 Nichols Cabernet Sauvignon Stags Leap District Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,29.99,
cabs,Cabernet Sauvignon,20000584_2018-07-24,2014 Chad Cabernet Sauvignon Reserve Rutherford Napa Valley,20000584-KCB,Chad,United States > California > Napa Valley > Rutherford,Cabernet Sauvignon,2014 Chad Cabernet Sauvignon Reserve Rutherford Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,29.67,
cabs,Cabernet Sauvignon,20001536_2018-03-28,2013 Petra Potenti Toscana IGT Italy,20001536-PEA,Petra,Italy > Tuscany > Maremma Toscana IGT,Super Tuscan,2013 Petra Potenti Toscana IGT Italy,Cabernet Sauvignon,Liber USA,Red Wine,Import,,38.1,
cabs,Cabernet Sauvignon,20001655_2018-09-19,2015 Kata Cabernet Sauvignon Beckstoffer Bourn Vineyard Napa Valley,20001655-KAT,Kata,United States > California,Cabernet Sauvignon,2015 Kata Cabernet Sauvignon Beckstoffer Bourn Vineyard Napa Valley,"Cabernet Sauvignon,Petite Sirah",,Red Wine,Domestic,,194.62,
cabs,Cabernet Sauvignon,20001362_2018-02-03,2015 Purlieu Le Pich Cabernet Sauvignon Napa Valley,20001362-PUR,Purlieu,United States > California > Napa Valley,Cabernet Sauvignon,2015 Purlieu Le Pich Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Scale Wine Group,Red Wine,Domestic,order wine,55.0,TopHHI_Google_Search_Alpha_General_Tier1
cabs,Cabernet Sauvignon,20000271_2018-02-09,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,20000271-KCB,Nichols,United States > California > Napa Valley > Rutherford,Cabernet Sauvignon,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,34.04,
cabs,Cabernet Sauvignon,11860537_2018-06-08,2014 Chateau Prieure-Lichine Margaux,11860537-CPL,Chateau Prieure-Lichine,France > Bordeaux > Margaux,Bordeaux Left Bank,2014 Chateau Prieure-Lichine Margaux,"Cabernet Sauvignon,Merlot,Petit Verdot",Twins America,Red Wine,Import,,53.88,
cabs,Cabernet Sauvignon,20001244_2017-11-27,2015 Caymus Vineyards Cabernet Sauvignon Napa Valley,20001244-CAY,Caymus Vineyards,United States > California > Napa Valley,,2015 Caymus Vineyards Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Southern Glazer's of CA North,Red Wine,Domestic,,74.86,
cabs,Cabernet Sauvignon,20001411_2018-01-21,2014 DeLille Cellars Doyenne Aix Red Mountain ,20001411-DLC,DeLille Cellars,United States > Washington > Columbia Valley > Yakima Valley > Red Mountain,Red Blend,2014 DeLille Cellars Doyenne Aix Red Mountain ,"Cabernet Sauvignon,Syrah",,Red Wine,Domestic,,32.69,
cabs,Cabernet Sauvignon,20001548_2018-08-18,2015 Pompier Cabernet Sauvignon Napa Valley,20001548-KCB,Pompier,United States > California > Napa Valley,Cabernet Sauvignon,2015 Pompier Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,37.96,
cabs,Cabernet Sauvignon,20001965_2018-10-12,2013 Leto Cellars Cabernet Sauvignon The Hidden One St. Helena Napa Valley,20001965-LTO,Leto Cellars,United States > California > Napa Valley,Cabernet Sauvignon,2013 Leto Cellars Cabernet Sauvignon The Hidden One St. Helena Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,,42.79,
cabs,Cabernet Sauvignon,20001636_2018-06-29,2015 Leconfield Cabernet Sauvignon Coonawarra,20001636-LEC,Leconfield,Australia > Coonawarra,Cabernet Sauvignon,2015 Leconfield Cabernet Sauvignon Coonawarra,Cabernet Sauvignon,Hudson Wine Brokers,Red Wine,Import,,26.75,
cabs,Cabernet Sauvignon,20000271_2018-02-09,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,20000271-KCB,Nichols,United States > California > Napa Valley > Rutherford,Cabernet Sauvignon,2014 Nichols Cabernet Sauvignon Rutherford Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,34.0,
cabs,Cabernet Sauvignon,20001349_2017-12-18,2014 Philip Togni Vineyard Estate Cabernet Sauvignon,20001349-PTV,Philip Togni Vineyard,United States > California > Napa Valley > Spring Mountain,Cabernet Sauvignon,2014 Philip Togni Vineyard Estate Cabernet Sauvignon,Cabernet Sauvignon,Gregory Condes Wines,Red Wine,Domestic,,139.32,
cabs,Cabernet Sauvignon,20000904_2018-02-23,2015 Chad Cabernet Sauvignon Reserve Napa Valley,20000904-KCB,Chad,United States > California > Napa Valley,Cabernet Sauvignon,2015 Chad Cabernet Sauvignon Reserve Napa Valley,"Cabernet Franc,Cabernet Sauvignon,Malbec,Merlot",,Red Wine,Private Label,,31.86,
cabs,Cabernet Sauvignon,11181779_2018-04-27,2009 Chateau Grand Puy Lacoste Pauillac,11181779-CHG,Chateau Grand Puy Lacoste,France > Bordeaux > Pauillac,Bordeaux Red Blend,2009 Chateau Grand Puy Lacoste Pauillac,"Cabernet Franc,Cabernet Sauvignon,Merlot",Twins America,Red Wine,Import,,131.39,
cabs,Cabernet Sauvignon,20001406_2018-01-21,2014 Ad Vivum Cellars Cabernet Sauvignon Napa Valley,20001406-AVI,Ad Vivum Cellars,United States > California > Napa Valley,Cabernet Sauvignon,2014 Ad Vivum Cellars Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,,162.38,
cabs,Cabernet Sauvignon,20000903_2018-10-08,2015 Karo-Kann Private Reserve Cabernet Sauvignon,20000903-KCB,Karo-Kann,United States > California > Napa Valley,Cabernet Sauvignon,2015 Karo-Kann Private Reserve Cabernet Sauvignon,"Cabernet Franc,Cabernet Sauvignon,Malbec,Merlot,Petit Verdot,Petite Sirah",,Red Wine,Private Label,701a3fec577c3eb5b32e4898bd1b49af,32.16,20001613_newbrand
cabs,Cabernet Sauvignon,20000822_2018-09-06,2014 Karo-Kann Cabernet Sauvignon Private Reserve Block 12 Atlas Peak Napa Valley,20000822-KCB,Karo-Kann,United States > California > Napa Valley > Atlas Peak,Cabernet Sauvignon,2014 Karo-Kann Cabernet Sauvignon Private Reserve Block 12 Atlas Peak Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,42.0,NEW - Refer-a-friend Landing Page
cabs,Cabernet Sauvignon,20001328_2017-12-15,2016 Ultraviolet Cabernet Sauvignon,20001328-ULT,Ultraviolet,United States > California > Napa Valley,Cabernet Sauvignon,2016 Ultraviolet Cabernet Sauvignon,"Cabernet Franc,Cabernet Sauvignon",,Red Wine,Domestic,e72d8d9b563030899c830313f48920ec,15.89,20001328_newbrand
cabs,Cabernet Sauvignon,20001978_2018-10-04,2012 Patel Cabernet Sauvignon Napa Valley,20001978-PAT,Patel Winery,United States > California > Napa Valley,Cabernet Sauvignon,2012 Patel Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,f825ef2d4e123d309856572ced9d88b1,79.5,20001327_newbrand
cabs,Cabernet Sauvignon,20001548_2018-08-18,2015 Pompier Cabernet Sauvignon Napa Valley,20001548-KCB,Pompier,United States > California > Napa Valley,Cabernet Sauvignon,2015 Pompier Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,37.18,Refer-a-friend Landing Page
cabs,Cabernet Sauvignon,20001260_2017-11-17,2012 Plank Walker Cabernet Blend Napa Valley,20001260-PLW,Plank Walker,United States > California > Napa Valley,Red Blend,2012 Plank Walker Cabernet Blend Napa Valley,"Cabernet Franc,Cabernet Sauvignon,Malbec,Merlot,Petit Verdot",,Red Wine,Domestic,,19.99,
cabs,Cabernet Sauvignon,20001380_2018-01-02,2008 Hesperian Cabernet Sauvignon Napa Valley,20001380-HES,Hesperian,United States > California > Napa Valley,Cabernet Sauvignon,2008 Hesperian Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Pacific Wine Group,Red Wine,Domestic,59466d7fb2743538acc5c24adacadf29,52.99,11713115_newbrand
cabs,Cabernet Sauvignon,20000562_2018-04-18,2014 Nichols Cabernet Sauvignon Private Reserve Atlas Peak,20000562-KCB,Nichols,United States > California > Napa Valley > Atlas Peak,Cabernet Sauvignon,2014 Nichols Cabernet Sauvignon Private Reserve Atlas Peak,Cabernet Sauvignon,,Red Wine,Private Label,wine access,38.32,
cabs,Cabernet Sauvignon,20000266_2017-12-29,2014 Chad Cabernet Sauvignon Stags Leap District Napa Valley,20000266-KCB,Chad,United States > California > Napa Valley > Stags Leap District,Cabernet Sauvignon,2014 Chad Cabernet Sauvignon Stags Leap District Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,+Ste. +Michelle +2013|492|804931,28.86,B_Wine Access_3P_Producer - Voga
cabs,Cabernet Sauvignon,20001110_2018-05-15,2014 Tom Eddy “Elodian” Cabernet Sauvignon Napa Valley,20001110-TED,Tom Eddy Winery,United States > California > Napa Valley,Cabernet Sauvignon,2014 Tom Eddy “Elodian” Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,#NAME?,39.19,Google_Search_Gamma_Wines
cabs,Cabernet Sauvignon,20000266_2017-12-29,2014 Chad Cabernet Sauvignon Stags Leap District Napa Valley,20000266-KCB,Chad,United States > California > Napa Valley > Stags Leap District,Cabernet Sauvignon,2014 Chad Cabernet Sauvignon Stags Leap District Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,29.23,
cabs,Cabernet Sauvignon,20001364_2018-10-09,2015 Casarena Cabernet Sauvignon Owen's Vineyard Lujan de Cuyo Mendoza,20001364-CSR,Casarena,Argentina > Mendoza,Cabernet Sauvignon,2015 Casarena Cabernet Sauvignon Owen's Vineyard Lujan de Cuyo Mendoza,Cabernet Sauvignon,Young's Market,Red Wine,Import,,29.99,Site-wide Overlay  - custom design 12.18.17
cabs,Cabernet Sauvignon,20001393_2018-07-13,2015 Teeter Totter Cabernet Sauvignon Napa Valley,20001393-TET,Teeter-Totter,United States > California > Napa Valley,Cabernet Sauvignon,2015 Teeter Totter Cabernet Sauvignon Napa Valley,Cabernet Sauvignon,Fait Main,Red Wine,Domestic,,54.36,NEW - Site-wide Overlay 
cabs,Cabernet Sauvignon,20000698_2018-01-13,2014 Nichols Cabernet Sauvignon Private Reserve Napa Valley,20000698-KCB,Nichols,United States > California > Napa Valley,,2014 Nichols Cabernet Sauvignon Private Reserve Napa Valley,Cabernet Sauvignon,,Red Wine,Private Label,,38.85,
cabs,Cabernet Sauvignon,20001965_2018-10-12,2013 Leto Cellars Cabernet Sauvignon The Hidden One St. Helena Napa Valley,20001965-LTO,Leto Cellars,United States > California > Napa Valley,Cabernet Sauvignon,2013 Leto Cellars Cabernet Sauvignon The Hidden One St. Helena Napa Valley,Cabernet Sauvignon,,Red Wine,Domestic,,43.39,
carignan,Carignan,20001511_2018-04-07,2012 Anne Gros & Jean Paul Tollot La Ciaude Minervois,20001511-DAJ,Domaine Anne Gros & Jean Paul Tollot,France > Languedoc-Roussillon,Rhone Red Blend,2012 Domaine Anne Gros & Jean Paul Tollot  La Ciaude Minervois,"Carignan,Grenache,Syrah",Treasury Wine Estates,Red Wine,Import,,19.38,
carignan,Carignan,20001463_2018-03-29,2017 Chateau des Demoiselles Cotes de Provence,20001463-CDD,Chateau des Demoiselles,France > Provence,Rose,2017 Chateau des Demoiselles Cotes de Provence,"Carignan,Cinsault,Grenache,Mourvedre,Rolle,Syrah,Tibouren",Twins America,Rose,Import,lokoya wines,19.99,
